Institution_ID,Undergraduate_Enrollment_FTE,Graduate_Enrollment_FTE,Reported_Undergraduate_Enrollment_FTE,Reported_Graduate_Enrollment_FTE,Doctors_Professional_Practice_FTE,Activity_Type,Year
495420,167.0,,167.0,,,2,2021
495439,160.0,,160.0,,,2,2021
495448,343.0,,343.0,,,2,2021
495457,179.0,,179.0,,,2,2021
495518,67.0,,67.0,,,1,2021
495730,66.0,,66.0,,,1,2021
495767,74248.0,10130.0,74248.0,10130.0,1364.0,2,2021
495776,61.0,,61.0,,,1,2021
495794,260.0,,260.0,,,1,2021
495837,164.0,,164.0,,,2,2021
495916,9.0,,9.0,,,2,2021
495925,91.0,,91.0,,,2,2021
495934,88.0,,88.0,,,2,2021
495943,61.0,,61.0,,,2,2021
495952,162.0,,162.0,,,2,2021
495961,128.0,,128.0,,,2,2021
495970,296.0,,296.0,,,1,2021
495998,100.0,,100.0,,,2,2021
496043,,80.0,,80.0,291.0,-2,2021
496052,18.0,,18.0,,,1,2021
496061,249.0,,249.0,,,1,2021
496186,255.0,,255.0,,,2,2021
496265,61.0,,61.0,,,2,2021
496283,48.0,0.0,48.0,0.0,,2,2021
496292,10.0,,10.0,,,3,2021
496326,75.0,,75.0,,,2,2021
496371,4.0,,4.0,,,1,2021
496399,20.0,,20.0,,,2,2021
496469,,104.0,,104.0,,-2,2021
496478,61.0,,61.0,,,1,2021
496511,8.0,,8.0,,,1,2021
496520,21.0,,21.0,,,1,2021
496539,60.0,,60.0,,,1,2021
496593,282.0,,282.0,,,1,2021
496618,64.0,,64.0,,,1,2021
496627,202.0,52.0,202.0,52.0,931.0,2,2021
496636,94.0,,94.0,,,3,2021
496645,81.0,,81.0,,,1,2021
496654,36.0,,36.0,,,1,2021
496663,32.0,,32.0,,,1,2021
496672,23.0,,23.0,,,1,2021
496681,56.0,,56.0,,,3,2021
496690,17.0,,17.0,,,1,2021
496706,272.0,0.0,312.0,6.0,,3,2021
496715,31.0,,31.0,,,1,2021
496724,35.0,,35.0,,,1,2021
496733,61.0,,61.0,,,1,2021
496742,37.0,,37.0,,,1,2021
496751,36.0,,36.0,,,1,2021
496894,8.0,,8.0,,,1,2021
496919,766.0,,766.0,,,2,2021
496964,11.0,,11.0,,,1,2021
496991,61.0,,61.0,,,2,2021
497000,511.0,,539.0,,,2,2021
497046,1837.0,,1837.0,,,2,2021
497073,80.0,,131.0,,,1,2021
497091,65.0,,65.0,,,1,2021
497161,38.0,,38.0,,,1,2021
497189,23.0,,23.0,,,1,2021
497198,212.0,,212.0,,,1,2021
497204,19.0,,19.0,,,1,2021
497213,24.0,,24.0,,,2,2021
497222,21.0,,21.0,,,1,2021
497268,64.0,,64.0,,,2,2021
497277,714.0,,714.0,,,3,2021
497301,31.0,,31.0,,,1,2021
497310,103.0,,103.0,,,1,2021
497329,10.0,,10.0,,,2,2021
100654,4315.0,629.0,4315.0,629.0,,2,2022
100663,12105.0,7160.0,12105.0,7160.0,1411.0,2,2022
100690,217.0,208.0,217.0,208.0,,2,2022
100706,6847.0,1270.0,6847.0,1270.0,83.0,2,2022
100724,3394.0,413.0,3394.0,413.0,72.0,2,2022
100751,29637.0,4693.0,29637.0,4693.0,619.0,2,2022
100760,984.0,,984.0,,,2,2022
100812,1998.0,190.0,1998.0,190.0,,2,2022
100830,3355.0,841.0,3770.0,933.0,4.0,2,2022
100858,24362.0,4130.0,24362.0,4130.0,1093.0,2,2022
100937,1095.0,,1095.0,,,2,2022
101028,910.0,,910.0,,,2,2022
101116,299.0,34.0,299.0,34.0,11.0,2,2022
101143,1433.0,,1433.0,,,2,2022
101161,5028.0,,5028.0,,,2,2022
101189,1756.0,965.0,1756.0,965.0,226.0,2,2022
101240,3194.0,,3194.0,,,2,2022
101277,74.0,,74.0,,,1,2022
101286,2673.0,,2673.0,,,2,2022
101295,3879.0,,3879.0,,,2,2022
101301,1133.0,,1268.0,,,2,2022
101365,582.0,7.0,582.0,7.0,,2,2022
101435,790.0,6.0,790.0,5.0,,2,2022
101453,55.0,24.0,55.0,24.0,,2,2022
101462,565.0,,565.0,,,2,2022
101471,461.0,,461.0,,,2,2022
101480,6918.0,916.0,6918.0,916.0,122.0,2,2022
101505,5082.0,,5082.0,,,2,2022
101514,5521.0,,5521.0,,,2,2022
101569,2188.0,,2188.0,,,2,2022
101587,2153.0,2748.0,2153.0,2748.0,,2,2022
101602,1275.0,,1275.0,,,2,2022
101648,324.0,,324.0,,,2,2022
101675,1478.0,,1478.0,,,2,2022
101693,1111.0,127.0,1196.0,127.0,,2,2022
101709,2008.0,328.0,2008.0,328.0,,2,2022
101736,1922.0,,1922.0,,,2,2022
101879,5144.0,1761.0,5144.0,1761.0,,2,2022
101897,1636.0,,1636.0,,,2,2022
101912,1376.0,59.0,1376.0,59.0,,2,2022
101994,310.0,,310.0,,,2,2022
102030,1720.0,,1720.0,,,2,2022
102049,3774.0,993.0,3774.0,993.0,1218.0,2,2022
102058,15.0,5.0,15.0,5.0,,2,2022
102067,3064.0,,3064.0,,,2,2022
102076,1991.0,,1991.0,,,2,2022
102094,8635.0,4738.0,8635.0,4738.0,301.0,2,2022
102234,1056.0,88.0,1056.0,88.0,,2,2022
102270,827.0,,827.0,,,2,2022
102298,1354.0,20.0,1354.0,20.0,,2,2022
102313,1362.0,,1362.0,,,2,2022
102368,9120.0,2315.0,9120.0,2315.0,112.0,2,2022
102377,2383.0,170.0,2383.0,170.0,239.0,2,2022
102395,56.0,60.0,56.0,60.0,,2,2022
102429,2276.0,,2276.0,,,2,2022
102553,6072.0,750.0,6072.0,750.0,33.0,2,2022
102580,29.0,,29.0,,,2,2022
102614,3681.0,612.0,3681.0,612.0,,2,2022
102632,926.0,200.0,926.0,200.0,,2,2022
102669,338.0,95.0,338.0,95.0,18.0,2,2022
102711,114.0,,114.0,,,1,2022
102845,6723.0,,6723.0,,,2,2022
103501,470.0,,470.0,,,2,2022
103741,154.0,,154.0,,,1,2022
103893,1358.0,,1358.0,,,2,2022
103909,623.0,,623.0,,,2,2022
103927,553.0,,553.0,,,2,2022
103954,41.0,,41.0,,,1,2022
103963,716.0,,716.0,,,2,2022
104090,1032.0,38.0,1032.0,38.0,,2,2022
104151,64561.0,10801.0,64561.0,10801.0,1036.0,2,2022
104160,5002.0,,5065.0,,,3,2022
104179,35337.0,5971.0,35337.0,5971.0,3755.0,2,2022
104346,3234.0,,3234.0,,,2,2022
104391,49.0,,49.0,,,1,2022
104425,5895.0,,5895.0,,,2,2022
104443,45.0,,45.0,,,1,2022
104568,423.0,,423.0,,,1,2022
104577,2752.0,,2752.0,,,2,2022
104586,2989.0,21.0,2989.0,21.0,,2,2022
104665,,8.0,,8.0,,-2,2022
104708,7358.0,,7358.0,,,2,2022
104717,60170.0,31678.0,60170.0,31678.0,,2,2022
105145,2598.0,,2598.0,,,2,2022
105154,8485.0,,8485.0,,,2,2022
105206,2159.0,,2159.0,,,2,2022
105215,1049.0,,1049.0,,,2,2022
105297,885.0,,885.0,,,2,2022
105330,21303.0,3078.0,23506.0,3693.0,894.0,2,2022
105349,1363.0,,1363.0,,,2,2022
105367,268.0,446.0,268.0,446.0,0.0,2,2022
105428,4733.0,,4733.0,,,2,2022
105525,11251.0,,11251.0,,,3,2022
105534,2930.0,59.0,2930.0,59.0,,3,2022
105543,966.0,,966.0,,,2,2022
105589,378.0,577.0,378.0,577.0,,2,2022
105659,968.0,,968.0,,,2,2022
105668,8234.0,,8234.0,,,2,2022
105677,25.0,,25.0,,,1,2022
105747,3639.0,,3639.0,,,2,2022
105792,1787.0,,1787.0,,,2,2022
105899,946.0,,946.0,,,2,2022
106041,2651.0,,2651.0,,,2,2022
106148,3441.0,,3441.0,,,2,2022
106245,4667.0,1016.0,4667.0,1016.0,441.0,2,2022
106263,948.0,620.0,948.0,620.0,1263.0,2,2022
106306,322.0,,322.0,,,2,2022
106315,138.0,,138.0,,,1,2022
106324,27.0,,27.0,,,1,2022
106342,561.0,,561.0,,,2,2022
106351,58.0,,24.0,,,1,2022
106360,24.0,,24.0,,,1,2022
106397,22542.0,3082.0,22542.0,3082.0,483.0,2,2022
106412,2153.0,121.0,2153.0,121.0,,2,2022
106449,1980.0,,1980.0,,,2,2022
106458,7627.0,4052.0,7627.0,4052.0,325.0,2,2022
106467,6570.0,457.0,6570.0,457.0,,2,2022
106485,1943.0,329.0,1943.0,329.0,,2,2022
106494,35.0,,35.0,,,1,2022
106546,808.0,,808.0,,,2,2022
106625,1081.0,,1081.0,,,2,2022
106704,7524.0,1046.0,7524.0,1046.0,563.0,2,2022
106713,555.0,,555.0,,,2,2022
106795,857.0,,857.0,,,2,2022
106810,181.0,,181.0,,,2,2022
106883,688.0,,688.0,,,2,2022
106892,139.0,,139.0,,,2,2022
106908,441.0,,441.0,,,1,2022
106980,1586.0,,1586.0,,,2,2022
106999,748.0,,748.0,,,2,2022
107044,3360.0,816.0,3360.0,741.0,272.0,2,2022
107071,2130.0,468.0,2130.0,468.0,,2,2022
107080,1110.0,12.0,1110.0,12.0,,2,2022
107099,109.0,,109.0,,,1,2022
107123,80.0,,80.0,,,2,2022
107141,1418.0,539.0,1418.0,539.0,,2,2022
107220,272.0,,272.0,,,1,2022
107293,51.0,,51.0,,,1,2022
107318,638.0,,638.0,,,2,2022
107327,776.0,,776.0,,,2,2022
107442,31.0,,31.0,,,1,2022
107460,1220.0,,1220.0,,,2,2022
107488,233.0,,233.0,,,2,2022
107512,1627.0,85.0,1627.0,85.0,,2,2022
107521,797.0,,797.0,,,2,2022
107549,651.0,,651.0,,,2,2022
107558,802.0,,802.0,,,2,2022
107585,1307.0,,1307.0,,,2,2022
107600,688.0,,688.0,,,2,2022
107619,755.0,,755.0,,,2,2022
107637,693.0,,693.0,,,2,2022
107655,49.0,,49.0,,,1,2022
107664,3310.0,,3310.0,,,2,2022
107725,756.0,,756.0,,,2,2022
107743,551.0,,551.0,,,2,2022
107789,175.0,,175.0,,,1,2022
107831,64.0,,64.0,,,1,2022
107840,135.0,,135.0,,,2,2022
107877,536.0,16.0,536.0,16.0,,2,2022
107974,873.0,,873.0,,,2,2022
107983,2907.0,1087.0,2907.0,1087.0,,2,2022
107992,808.0,,808.0,,,2,2022
108065,15.0,,15.0,,,1,2022
108092,4203.0,27.0,4203.0,27.0,,2,2022
108232,3669.0,1596.0,3669.0,1596.0,,2,2022
108269,,159.0,,159.0,,-2,2022
108667,2205.0,,2205.0,,,2,2022
108807,5665.0,,5665.0,,,2,2022
108852,257.0,,257.0,,,3,2022
108861,,23.0,,23.0,,-2,2022
108870,,460.0,,460.0,,-2,2022
108977,211.0,,211.0,,,1,2022
109040,2587.0,,2587.0,,,3,2022
109208,15454.0,,15454.0,,,2,2022
109350,6828.0,,6828.0,,,2,2022
109651,2376.0,384.0,2376.0,384.0,,2,2022
109721,283.0,,283.0,,,1,2022
109730,71.0,,71.0,,,2,2022
109785,3710.0,3240.0,3710.0,3240.0,558.0,2,2022
109819,13951.0,,13951.0,,,2,2022
109907,1718.0,,1718.0,,,2,2022
109934,467.0,,467.0,,,1,2022
110060,214.0,79.0,214.0,79.0,8.0,2,2022
110097,3511.0,1062.0,3511.0,1062.0,,2,2022
110194,223.0,,223.0,,,1,2022
110219,1889.0,0.0,1889.0,0.0,,2,2022
110246,6421.0,,6421.0,,,2,2022
110316,123.0,1051.0,123.0,1051.0,55.0,2,2022
110334,5315.0,,5315.0,,,2,2022
110361,7764.0,3580.0,7764.0,3580.0,,2,2022
110370,1127.0,432.0,1127.0,432.0,,2,2022
110398,,39.0,,39.0,1073.0,-2,2022
110404,965.0,1438.0,965.0,1438.0,,2,2022
110413,2661.0,949.0,2661.0,949.0,115.0,2,2022
110422,20269.0,878.0,20269.0,878.0,,2,2022
110468,319.0,2532.0,319.0,2532.0,1073.0,2,2022
110486,7882.0,1305.0,7882.0,1305.0,,2,2022
110495,8024.0,1016.0,8024.0,1016.0,,2,2022
110510,14929.0,1740.0,14929.0,1740.0,,2,2022
110529,23612.0,1625.0,23612.0,1625.0,,2,2022
110538,13389.0,662.0,13389.0,662.0,,2,2022
110547,12386.0,1588.0,12386.0,1588.0,,2,2022
110556,19544.0,1565.0,19544.0,1565.0,165.0,2,2022
110565,31048.0,2470.0,31048.0,2470.0,171.0,2,2022
110574,10825.0,2554.0,10825.0,2554.0,,2,2022
110583,29890.0,3524.0,29890.0,3524.0,170.0,2,2022
110592,20922.0,2195.0,20922.0,2195.0,45.0,2,2022
110608,28368.0,3862.0,28368.0,3862.0,187.0,2,2022
110617,25465.0,2004.0,25465.0,2004.0,155.0,2,2022
110635,32634.0,11915.0,32634.0,11915.0,1323.0,2,2022
110644,31506.0,6594.0,31506.0,6594.0,1771.0,2,2022
110653,29921.0,6427.0,29921.0,6427.0,977.0,2,2022
110662,33313.0,12377.0,33313.0,12377.0,2107.0,2,2022
110671,22012.0,3708.0,22012.0,3708.0,303.0,2,2022
110680,34529.0,8155.0,34529.0,8155.0,784.0,2,2022
110699,,1321.0,,1321.0,1442.0,-2,2022
110705,22961.0,3161.0,22961.0,3161.0,,2,2022
110714,18591.0,2007.0,18591.0,2007.0,,2,2022
110778,17.0,1388.0,17.0,1388.0,79.0,2,2022
110875,49.0,,49.0,,,1,2022
110918,13.0,,13.0,,,2,2022
111045,21.0,24.0,21.0,24.0,0.0,2,2022
111054,101.0,,101.0,,,1,2022
111081,1008.0,596.0,1008.0,596.0,,2,2022
111188,1041.0,26.0,1041.0,26.0,,2,2022
111391,,100.0,,100.0,634.0,-2,2022
111434,2326.0,,2326.0,,,2,2022
111461,10402.0,,10402.0,,,2,2022
111513,204.0,,204.0,,,1,2022
111638,502.0,,502.0,,,2,2022
111708,216.0,,216.0,,,1,2022
111717,204.0,,204.0,,,1,2022
111726,201.0,,201.0,,,1,2022
111744,130.0,,130.0,,,1,2022
111762,115.0,,115.0,,,1,2022
111799,177.0,,177.0,,,1,2022
111887,10195.0,,10195.0,,,2,2022
111896,2488.0,,2488.0,,,2,2022
111920,6569.0,,6569.0,,,2,2022
111939,11556.0,,12877.0,,,2,2022
111948,7389.0,1386.0,7389.0,1386.0,916.0,2,2022
111966,257.0,1154.0,257.0,1154.0,,2,2022
112075,1640.0,1838.0,1640.0,1838.0,,2,2022
112084,541.0,47.0,541.0,47.0,,2,2022
112127,,53.0,,53.0,,-2,2022
112172,7096.0,,7096.0,,,2,2022
112181,113.0,,113.0,,,1,2022
112190,10545.0,,10545.0,,,2,2022
112251,,995.0,,995.0,44.0,-2,2022
112260,1429.0,6.0,1429.0,6.0,,2,2022
112288,512.0,,512.0,,,3,2022
112367,144.0,,144.0,,,1,2022
112385,3512.0,,3512.0,,,2,2022
112394,447.0,8.0,447.0,8.0,,2,2022
112455,147.0,,147.0,,,1,2022
112525,,588.0,,588.0,3308.0,-2,2022
112561,1210.0,,1210.0,,,2,2022
112570,689.0,,961.0,,,2,2022
112686,2267.0,,2267.0,,,2,2022
112826,3148.0,,3148.0,,,2,2022
113096,8377.0,,8377.0,,,2,2022
113111,3166.0,,3166.0,,,2,2022
113193,5507.0,,5507.0,,,2,2022
113218,3783.0,,3783.0,,,2,2022
113236,8207.0,,8207.0,,,2,2022
113333,12456.0,,12456.0,,,2,2022
113449,274.0,,274.0,,,1,2022
113537,13.0,,13.0,,,1,2022
113573,6438.0,,6438.0,,,2,2022
113582,113.0,10.0,113.0,10.0,,2,2022
113616,14.0,25.0,14.0,25.0,,2,2022
113634,11125.0,,11125.0,,,2,2022
113698,1256.0,763.0,1256.0,763.0,,2,2022
113704,,54.0,,54.0,,-2,2022
113856,14230.0,,14230.0,,,2,2022
113980,12700.0,,12700.0,,,2,2022
114114,,245.0,,245.0,44.0,-2,2022
114123,6.0,52.0,6.0,52.0,24.0,2,2022
114266,4772.0,,4772.0,,,2,2022
114354,1316.0,22.0,1316.0,22.0,,2,2022
114433,1012.0,,1532.0,,,2,2022
114460,313.0,,313.0,,,1,2022
114549,,1136.0,,864.0,,-2,2022
114585,,296.0,,296.0,168.0,-2,2022
114637,48.0,,48.0,,,1,2022
114716,7442.0,,7442.0,,,2,2022
114734,,39.0,,39.0,,-2,2022
114761,66.0,,66.0,,,1,2022
114789,11709.0,,11709.0,,,2,2022
114813,1754.0,1051.0,1754.0,1051.0,,2,2022
114840,,1230.0,,1230.0,396.0,-2,2022
114859,11584.0,,11584.0,,,2,2022
114938,2690.0,,2690.0,,,2,2022
114947,102.0,,102.0,,,1,2022
115001,10179.0,,10179.0,,,2,2022
115010,987.0,,987.0,,,3,2022
115083,703.0,1285.0,740.0,1151.0,551.0,2,2022
115126,6234.0,,6234.0,,,2,2022
115214,,159.0,,159.0,,-2,2022
115296,7343.0,,7343.0,,,2,2022
115357,148.0,,148.0,,,1,2022
115393,5099.0,,5099.0,,,2,2022
115409,961.0,,961.0,,,2,2022
115658,115.0,,115.0,,,1,2022
115728,508.0,364.0,508.0,364.0,,2,2022
115746,,797.0,,797.0,,-2,2022
115755,4942.0,392.0,4942.0,392.0,,2,2022
115773,160.0,74.0,162.0,74.0,52.0,2,2022
115861,5641.0,,5641.0,,,2,2022
115931,588.0,,588.0,,,3,2022
116226,100.0,4.0,100.0,3.0,,2,2022
116350,183.0,,183.0,,,1,2022
116439,7369.0,,7369.0,,,2,2022
116563,260.0,,260.0,,,1,2022
116846,23.0,71.0,23.0,71.0,,2,2022
117052,3651.0,,3651.0,,,2,2022
117104,368.0,90.0,368.0,90.0,,2,2022
117140,3433.0,1781.0,3433.0,1781.0,303.0,2,2022
117168,646.0,40.0,646.0,40.0,,2,2022
117195,1337.0,,1337.0,,,2,2022
117238,83.0,,83.0,,,1,2022
117247,4393.0,,4393.0,,,2,2022
117274,1016.0,,1016.0,,,2,2022
117283,37.0,,37.0,,,2,2022
117520,,,,,578.0,-2,2022
117557,202.0,244.0,202.0,244.0,,2,2022
117575,23.0,75.0,23.0,75.0,34.0,2,2022
117627,1192.0,264.0,1192.0,264.0,,2,2022
117636,975.0,1697.0,975.0,1697.0,1655.0,2,2022
117645,14893.0,,14893.0,,,2,2022
117672,558.0,476.0,558.0,476.0,914.0,2,2022
117690,3542.0,,3542.0,,,2,2022
117706,8551.0,,8551.0,,,2,2022
117715,2317.0,,2317.0,,,2,2022
117724,5028.0,,5028.0,,,2,2022
117733,7227.0,,7227.0,,,2,2022
117751,1385.0,524.0,1385.0,524.0,0.0,2,2022
117788,7045.0,,7045.0,,,2,2022
117803,127.0,,127.0,,,2,2022
117867,4195.0,,4195.0,,,2,2022
117894,4783.0,,4783.0,,,2,2022
117946,7439.0,1473.0,6800.0,1409.0,996.0,2,2022
117955,312.0,,312.0,,,1,2022
118134,88.0,,88.0,,,1,2022
118143,81.0,,81.0,,,1,2022
118161,131.0,,131.0,,,1,2022
118198,1146.0,,1146.0,,,3,2022
118347,2928.0,,2928.0,,,2,2022
118541,449.0,54.0,449.0,54.0,,2,2022
118684,1722.0,,1722.0,,,2,2022
118693,735.0,,735.0,,,2,2022
118718,6446.0,,6446.0,,,2,2022
118772,3507.0,,3507.0,,,2,2022
118912,8730.0,,8730.0,,,2,2022
118930,3526.0,,3526.0,,,2,2022
118958,85.0,,85.0,,,1,2022
118976,10230.0,,10230.0,,,2,2022
118994,446.0,,446.0,,,1,2022
119058,14.0,810.0,14.0,810.0,,2,2022
119067,3688.0,,3688.0,,,2,2022
119137,8340.0,,8340.0,,,2,2022
119164,18307.0,,18307.0,,,2,2022
119173,1857.0,453.0,1857.0,453.0,398.0,2,2022
119216,8591.0,,8591.0,,,2,2022
119270,722.0,9.0,722.0,9.0,,2,2022
119331,2680.0,,2680.0,,,2,2022
119553,1463.0,,1463.0,,,3,2022
119605,9446.0,13757.0,6298.0,9171.0,202.0,2,2022
119678,,4883.0,,4883.0,,-2,2022
119775,266.0,85.0,301.0,72.0,,2,2022
119951,187.0,,187.0,,,1,2022
120069,289.0,,289.0,,,1,2022
120078,845.0,,845.0,,,3,2022
120087,249.0,,249.0,,,1,2022
120166,7.0,61.0,7.0,61.0,,2,2022
120184,0.0,140.0,0.0,140.0,,2,2022
120254,2062.0,0.0,2062.0,0.0,,2,2022
120290,5286.0,,5286.0,,,2,2022
120342,10507.0,,10507.0,,,2,2022
120403,1087.0,60.0,1087.0,60.0,,2,2022
120421,3629.0,,3629.0,,,2,2022
120537,586.0,424.0,586.0,424.0,,2,2022
120661,680.0,,680.0,,,2,2022
120698,60.0,538.0,60.0,538.0,646.0,2,2022
120768,309.0,501.0,309.0,501.0,,2,2022
120795,,53.0,,53.0,,-2,2022
120838,12.0,20.0,12.0,20.0,,2,2022
120865,745.0,5.0,745.0,5.0,,2,2022
120883,3420.0,1394.0,3420.0,1394.0,1937.0,2,2022
120953,1532.0,,1532.0,,,2,2022
120971,11395.0,,11395.0,,,2,2022
121044,13646.0,,13646.0,,,2,2022
121150,4162.0,6298.0,4162.0,6298.0,672.0,2,2022
121257,1205.0,,1180.0,,,2,2022
121275,186.0,,186.0,,,2,2022
121309,2961.0,1083.0,2776.0,1083.0,8.0,2,2022
121345,1891.0,,1891.0,,,2,2022
121363,2150.0,,2150.0,,,2,2022
121433,155.0,,155.0,,,1,2022
121619,11219.0,,11219.0,,,2,2022
121628,,48.0,,132.0,,-2,2022
121637,135.0,,135.0,,,1,2022
121691,2737.0,1333.0,2737.0,1333.0,43.0,2,2022
121707,2102.0,,2102.0,,,2,2022
121859,216.0,,216.0,,,1,2022
121868,219.0,,219.0,,,1,2022
121886,8415.0,,8415.0,,,2,2022
121901,11390.0,,11390.0,,,2,2022
122117,4.0,124.0,4.0,124.0,18.0,2,2022
122180,11364.0,,11364.0,,,2,2022
122205,11349.0,,11349.0,,,2,2022
122296,920.0,1292.0,996.0,1102.0,175.0,2,2022
122339,5907.0,,5907.0,,,2,2022
122375,9403.0,,9403.0,,,2,2022
122384,5523.0,,5523.0,,,2,2022
122409,29679.0,4038.0,29679.0,4038.0,236.0,2,2022
122436,5536.0,2021.0,5536.0,2021.0,798.0,2,2022
122506,256.0,228.0,233.0,228.0,,2,2022
122597,20796.0,2317.0,20796.0,2317.0,112.0,2,2022
122612,6210.0,2820.0,6210.0,2820.0,547.0,2,2022
122649,,,,,119.0,-2,2022
122658,13713.0,,13713.0,,,2,2022
122685,2512.0,,2512.0,,,2,2022
122694,1053.0,,1053.0,,,2,2022
122728,1180.0,398.0,1180.0,398.0,,2,2022
122746,3923.0,,3923.0,,,2,2022
122755,24932.0,5633.0,24932.0,5633.0,64.0,2,2022
122791,3902.0,,3902.0,,,2,2022
122889,8918.0,,8918.0,,,2,2022
122931,6564.0,1730.0,5811.0,1730.0,698.0,2,2022
122977,16550.0,,16550.0,,,2,2022
123013,8649.0,,8649.0,,,2,2022
123095,,549.0,,549.0,2.0,-2,2022
123165,1124.0,38.0,1089.0,21.0,,2,2022
123217,7644.0,,7644.0,,,2,2022
123280,19.0,7.0,19.0,7.0,,2,2022
123299,4375.0,,4375.0,,,2,2022
123341,10128.0,,10128.0,,,2,2022
123350,174.0,,174.0,,,1,2022
123448,,10.0,,10.0,243.0,-2,2022
123457,540.0,186.0,540.0,186.0,,2,2022
123484,818.0,,818.0,,,2,2022
123493,108.0,,108.0,,,1,2022
123509,4129.0,,4129.0,,,2,2022
123527,6737.0,,6737.0,,,2,2022
123554,2301.0,828.0,2301.0,828.0,,2,2022
123563,5173.0,,5173.0,,,2,2022
123572,6355.0,382.0,6355.0,382.0,,2,2022
123633,,215.0,,215.0,99.0,-2,2022
123642,292.0,,292.0,,,2,2022
123651,1762.0,240.0,1762.0,240.0,,2,2022
123679,771.0,,771.0,,,2,2022
123800,10192.0,,10192.0,,,2,2022
123916,,68.0,,68.0,,-2,2022
123943,,196.0,,143.0,593.0,-2,2022
123952,261.0,381.0,261.0,381.0,,2,2022
123961,21882.0,18391.0,21882.0,18391.0,3392.0,2,2022
123970,,4.0,,4.0,962.0,-2,2022
124113,1559.0,,1559.0,,,2,2022
124283,,96.0,,96.0,29.0,-2,2022
124292,600.0,,600.0,,,2,2022
124487,54.0,28.0,54.0,28.0,,2,2022
124681,1538.0,,1538.0,,,2,2022
124706,701.0,,701.0,,,2,2022
124937,636.0,,636.0,,,2,2022
125028,6365.0,,6365.0,,,2,2022
125037,,18.0,,18.0,268.0,-2,2022
125082,79.0,,79.0,,,1,2022
125091,6861.0,,6861.0,,,2,2022
125170,2794.0,,2794.0,,,2,2022
125231,5118.0,30749.0,5118.0,46123.0,,2,2022
125310,55.0,,55.0,,,1,2022
125462,1555.0,,1555.0,,,2,2022
125471,5015.0,,5015.0,,,2,2022
125499,4130.0,,4130.0,,,2,2022
125532,1969.0,,1969.0,,,2,2022
125718,,132.0,,132.0,,-2,2022
125727,1268.0,,1268.0,,,2,2022
125763,1242.0,53.0,1242.0,53.0,,2,2022
125897,873.0,92.0,873.0,92.0,,2,2022
126012,,583.0,,583.0,,-2,2022
126049,,8.0,,8.0,240.0,-2,2022
126076,161.0,,161.0,,,2,2022
126119,2972.0,,2972.0,,,2,2022
126182,1321.0,1112.0,1321.0,1112.0,,2,2022
126207,3575.0,,3575.0,,,2,2022
126289,4951.0,,4951.0,,,2,2022
126359,302.0,,302.0,,,2,2022
126562,10679.0,5372.0,10679.0,5372.0,2119.0,2,2022
126580,8574.0,1207.0,8574.0,1207.0,31.0,2,2022
126605,480.0,,480.0,,,2,2022
126614,29951.0,4348.0,29951.0,4348.0,566.0,2,2022
126669,5660.0,1177.0,5660.0,1177.0,15.0,2,2022
126678,2526.0,30.0,2368.0,30.0,,2,2022
126687,595.0,,595.0,,,2,2022
126711,2922.0,,2922.0,,,2,2022
126748,699.0,,699.0,,,2,2022
126775,5571.0,1297.0,5571.0,1297.0,,2,2022
126784,190.0,,190.0,,,1,2022
126818,23045.0,4270.0,23045.0,4270.0,609.0,2,2022
126827,26549.0,2057.0,26549.0,2057.0,407.0,2,2022
126863,3882.0,,3882.0,,,2,2022
126915,296.0,,296.0,,,2,2022
126942,4064.0,,4064.0,,,2,2022
126951,1335.0,,1335.0,,,2,2022
126979,,505.0,,505.0,8.0,-2,2022
127060,5661.0,5544.0,5661.0,5544.0,930.0,2,2022
127158,4098.0,,4098.0,,,2,2022
127185,2951.0,71.0,2951.0,71.0,,2,2022
127200,10006.0,,10064.0,,,2,2022
127273,,108.0,,108.0,7.0,-2,2022
127316,243.0,,243.0,,,1,2022
127389,496.0,,517.0,,,2,2022
127556,7193.0,210.0,7193.0,210.0,4.0,2,2022
127565,12622.0,926.0,12622.0,926.0,,2,2022
127617,788.0,,788.0,,,2,2022
127653,274.0,558.0,274.0,558.0,,2,2022
127714,171.0,,171.0,,,2,2022
127732,924.0,,924.0,,,2,2022
127741,6316.0,2101.0,6316.0,2101.0,,2,2022
127778,800.0,,800.0,,,2,2022
127820,7603.0,,7603.0,,,2,2022
127884,3749.0,,3749.0,,,2,2022
127909,4105.0,161.0,4105.0,161.0,,2,2022
127918,2471.0,1508.0,2471.0,1508.0,721.0,2,2022
127945,1813.0,6.0,1813.0,6.0,,2,2022
127954,5.0,17.0,5.0,17.0,,1,2022
128106,2924.0,2175.0,2924.0,2175.0,169.0,2,2022
128151,839.0,,839.0,,,2,2022
128179,903.0,,903.0,,,2,2022
128188,1236.0,,1236.0,,,3,2022
128258,1041.0,,1041.0,,,2,2022
128328,5047.0,,5047.0,,,2,2022
128337,91.0,,91.0,,,1,2022
128391,2091.0,351.0,2091.0,351.0,,2,2022
128498,963.0,239.0,963.0,239.0,,2,2022
128577,721.0,,721.0,,,2,2022
128586,56.0,,56.0,,,2,2022
128744,1610.0,1426.0,1610.0,1426.0,187.0,2,2022
128771,6624.0,1130.0,6624.0,1130.0,82.0,2,2022
128780,897.0,53.0,897.0,53.0,,2,2022
128896,120.0,,120.0,,,1,2022
